"Year","Month","SAC","YOLO","CSMR","MOKE","MISC","SJR","EAST","TOT","CCC","SWP","CVP","NBAQ","EXPORT","GCD","PREC","MISDV","CD","XGEO","WEST","RIO","OUT","EXPIN","DIVE","EFFECT","EFFD"
2011,12,1.098265955328,0.00644426938368,0.00402216357888,0.02024048618496,0.0076088374272,0.1377664422912,0.16963792948224,1.27434815419392,0.01998604274688,0.3942283018752,0.29891232202752,0.00377261328384,0.71690906621952,0.15780386304,0.00784370829312,0,0.14996015474688,0.23672781370368,-0.40801228581888,0.82598945743872,0.40748627294208,4.10534701056e-05,0.00515737276416,1.13658171190272,0.0048442116096
2012,1,1.137900413952,0.01204447159296,0.01010189380608,0.01970224045056,0.00364294499328,0.1381334280192,0.17158050726912,1.32152539281408,0.00832568288256,0.27820943382528,0.17501794025472,0.00300194325504,0.46455010707456,0.091991089152,0.10095043405824,0,-0.00895934490624,0.24002823868416,-0.04711607433216,0.9124243826688,0.86593707721728,2.85270239232e-05,0.0030949129728,1.18339196479488,0.0025566672384
2012,2,0.938504835072,0.00689443854336,0.00697762197504,0.0187040392704,0.00217010893824,0.112419961344,0.14027173152768,1.08567100514304,0.01368367451136,0.12801930135552,0.1362984993792,0.00038411172864,0.27836601440256,0.06257351319552,0.02130719136768,0,0.04126632182784,0.20368197218304,0.03876837230592,0.73016214414336,0.76604356205568,1.70281377792e-05,0.00207224607744,0.97325104379904,0.00148996205568
2012,3,1.4873442241536,0.01936950672384,0.0592804279296,0.01393567137792,0.00328329897984,0.1225243017216,0.19902370000896,1.7057374308864,0.0134683762176,0.11066332299264,0.14418379938816,0.00041347058688,0.26873630889984,0.09820293424128,0.1867590369792,0,-0.08854631645184,0.310959240192,0.2988120125952,1.22054804646912,1.52555233158144,1.2966829056e-05,0.00121349947392,1.59678426138624,0.0006850400256
2012,4,1.884104727552,0.0160372763136,0.08511133003776,0.01364697593856,0.00638799823872,0.1834194668544,0.28856577106944,2.18870777493504,0.000978628608,0.09977607972864,0.06849666284544,0.00052111973376,0.16976025805824,0.13629605280768,0.15646558841856,0,-0.02016708903936,0.36434587732992,0.49626501368832,1.54144281360384,2.03911460591616,5.7983745024e-06,0.00060185659392,2.05962910811136,0.00014434771968
2012,5,1.0650170483712,0.04068403780608,0.02872519621632,0.01249464075264,0.0119637347328,0.2269439741952,0.28012754589696,1.38582863207424,0.01497057113088,0.12880220424192,0.11145601216512,0.00250528923648,0.25772429048832,0.1806059096064,0,0,0.1806059096064,0.28637853613056,0.19138550372352,0.7687494701568,0.94750087855104,1.45815662592e-05,0.00269856838656,1.17389682072576,0.001773764352
2012,6,0.9909103970304,0.04656804231168,0.0067158388224,0.00323926069248,0.01384270166016,0.1168727215104,0.14067052268544,1.17814896202752,0.0257012338176,0.1167136943616,0.15237736740864,0.00655191853056,0.30133932097536,0.26998161380352,0.0028013243904,0,0.26718028941312,0.33430687220736,-3.914514432e-05,0.62836030319616,0.60961956535296,1.651435776e-05,0.00355486841856,1.06127624051712,0.00312671840256
2012,7,1.538404171776,0.05002749444096,0.00237072780288,0.0029114201088,0.01570454258688,0.07219587898368,0.09318256948224,1.6816142356992,0.03094179001344,0.43373553878016,0.31339602542592,0.0071439888384,0.78522468277248,0.32493405671424,0,0,0.32493405671424,0.664488824832,-0.23875602149376,0.83295729312768,0.57146038935552,3.35424955392e-05,0.00502281133056,1.60941835671552,0.0049053758976
2012,8,1.355889936384,0.04481874367488,0.00094437660672,0.00273282038784,0.01537914857472,0.05897949963264,0.07803584520192,1.4787445252608,0.03150694803456,0.47181887106048,0.33403530276864,0.00689443854336,0.84425556040704,0.28245178884096,0,0,0.28245178884096,0.6005599110144,-0.34926765705216,0.72105600494592,0.35202249658368,4.17629758464e-05,0.00587421821952,1.41976502562816,0.0057983745024
2012,9,1.12664618496,0.0284903253504,0.0008440671744,0.00275483953152,0.01289098533888,0.0701799040512,0.086669796096,1.2418063064064,0.0218723493888,0.35992247602176,0.30513884654592,0.00799294915584,0.694948640256,0.18817070874624,0,0,0.18817070874624,0.51394149292032,-0.2166561409536,0.58850320656384,0.35867717111808,3.89494185984e-05,0.00521364390912,1.1716264023552,0.00507908247552
2012,10,0.8685328896,0.01565561115648,0.00145326348288,0.01383780851712,0.00625832994816,0.13570642907136,0.15725583101952,1.041444331776,0.0108994761216,0.282517846272,0.29798262484992,0.0064467159552,0.59785155634176,0.13770772457472,0.0336525912576,0,0.10405513331712,0.4227430929408,-0.08548076233728,0.43231408072704,0.33954498183168,4.17629758464e-05,0.00510844133376,0.90573790270464,0.0046851844608
2012,11,0.8741844698112,0.00433777130496,0.00555861049344,0.014434771968,0.00368942985216,0.0950248378368,0.1187076501504,0.99722989126656,0.00832323631104,0.2221119954432,0.28895477594112,0.00569806507008,0.52507339333632,0.12643392301056,0.116089818624,0,0.01035144410112,0.3926869618176,-0.02042153247744,0.48293853861888,0.46179282097152,3.7187887104e-05,0.00403928957952,0.90220505342976,0.00368698328064
2012,12,3.488566330368,0.28088353649664,0.07686638401536,0.02977232882688,0.00229243751424,0.1487026169856,0.25763376734208,4.02708363420672,0.00711218340864,0.32009473824768,0.22235909916672,0.00185694778368,0.5514082891776,0.15769866046464,0.34154872390656,0,-0.18385006344192,0.63267850192896,0.4584018728448,3.18824478314496,3.65952540847104,1.2477514752e-05,0.00099820118016,3.91087148700672,0.00079024260096
